200110181234     0.166500       0       0       0      -1       0       0
200110181235    0.0105000       0       0       0      -1       0       0
200110181241     0.166500       0       0       0      -1       0       0
200110181242    0.0105000       0       0       0      -1       0       0
200110181248     0.166500       0       0       0      -1       0       0
200110181249    0.0105000       0       0       0      -1       0       0
200110181255     0.166500       0       0       0      -1       0       0
200110181256    0.0105000       0       0       0      -1       0       0
200110181302     0.166500       0       0       0      -1       0       0
200110181303    0.0105000       0       0       0      -1       0       0
200110181309     0.166500       0       0       0      -1       0       0
200110181310    0.0105000       0       0       0      -1       0       0
200110181316     0.166500       0       0       0      -1       0       0
200110181317    0.0105000       0       0       0      -1       0       0
200110181323     0.166500       0       0       0      -1       0       0
200110181324    0.0105000       0       0       0      -1       0       0
200110181330     0.166500       0       0       0      -1       0       0
200110181331    0.0105000       0       0       0      -1       0       0
200110181337     0.166500       0       0       0      -1       0       0
200110181338    0.0105000       0       0       0      -1       0       0
200110181345     0.166500       0       0       0      -1       0       0
200110181346    0.0105000       0       0       0      -1       0       0
200110181352     0.166500       0       0       0      -1       0       0
200110181353    0.0105000       0       0       0      -1       0       0
200110181359     0.166500       0       0       0      -1       0       0
200110181400    0.0105000       0       0       0      -1       0       0
200110181733     0.166500       0       0       0      -1       0       0
200110181734    0.0105000       0       0       0      -1       0       0
200110181740     0.166500       0       0       0      -1       0       0
200110181741    0.0105000       0       0       0      -1       0       0
200110181747     0.166500       0       0       0      -1       0       0
200110181748    0.0105000       0       0       0      -1       0       0
200110181754     0.166500       0       0       0      -1       0       0
200110181755    0.0105000       0       0       0      -1       0       0
200110181801     0.166500       0       0       0      -1       0       0
200110181802    0.0105000       0       0       0      -1       0       0
200110181808     0.166500       0       0       0      -1       0       0
200110181809    0.0105000       0       0       0      -1       0       0
200110181815     0.166500       0       0       0      -1       0       0
200110181816    0.0105000       0       0       0      -1       0       0
200110181822     0.166500       0       0       0      -1       0       0
200110181823    0.0105000       0       0       0      -1       0       0
200110181829     0.166500       0       0       0      -1       0       0
200110181830    0.0105000       0       0       0      -1       0       0
200110181836     0.166500       0       0       0      -1       0       0
200110181837    0.0105000       0       0       0      -1       0       0
200110181845     0.166500       0       0       0      -1       0       0
200110181846    0.0105000       0       0       0      -1       0       0
200110181852     0.166500       0       0       0      -1       0       0
200110181853    0.0105000       0       0       0      -1       0       0
200110181859     0.166500       0       0       0      -1       0       0
200110181900    0.0105000       0       0       0      -1       0       0
200110181906     0.166500       0       0       0      -1       0       0
200110181907    0.0105000       0       0       0      -1       0       0
200110181913     0.166500       0       0       0      -1       0       0
200110181914    0.0105000       0       0       0      -1       0       0
200110181920     0.166500       0       0       0      -1       0       0
200110181921    0.0105000       0       0       0      -1       0       0
200110181927     0.166500       0       0       0      -1       0       0
200110181928    0.0105000       0       0       0      -1       0       0
200110181934     0.166500       0       0       0      -1       0       0
200110181935    0.0105000       0       0       0      -1       0       0
200110181941     0.166500       0       0       0      -1       0       0
200110181942    0.0105000       0       0       0      -1       0       0
200110181948     0.166500       0       0       0      -1       0       0
200110181949    0.0105000       0       0       0      -1       0       0
200110181957     0.166500       0       0       0      -1       0       0
200110181958    0.0105000       0       0       0      -1       0       0
200110182004     0.166500       0       0       0      -1       0       0
200110182005    0.0105000       0       0       0      -1       0       0
200110182011     0.166500       0       0       0      -1       0       0
200110182012    0.0105000       0       0       0      -1       0       0
200110182018     0.166500       0       0       0      -1       0       0
200110182019    0.0105000       0       0       0      -1       0       0
200110182025     0.166500       0       0       0      -1       0       0
200110182026    0.0105000       0       0       0      -1       0       0
200110182032     0.166500       0       0       0      -1       0       0
200110182033    0.0105000       0       0       0      -1       0       0
200110182039     0.166500       0       0       0      -1       0       0
200110182040    0.0105000       0       0       0      -1       0       0
200110182046     0.166500       0       0       0      -1       0       0
200110182047    0.0105000       0       0       0      -1       0       0
200110182053     0.166500       0       0       0      -1       0       0
200110182054    0.0105000       0       0       0      -1       0       0
200110182100     0.166500       0       0       0      -1       0       0
200110182101    0.0105000       0       0       0      -1       0       0
200110182109     0.166500       0       0       0      -1       0       0
200110182110    0.0105000       0       0       0      -1       0       0
200110182116     0.166500       0       0       0      -1       0       0
200110182117    0.0105000       0       0       0      -1       0       0
200110182123     0.166500       0       0       0      -1       0       0
200110182124    0.0105000       0       0       0      -1       0       0
200110182130     0.166500       0       0       0      -1       0       0
200110182131    0.0105000       0       0       0      -1       0       0
200110182137     0.166500       0       0       0      -1       0       0
200110182138    0.0105000       0       0       0      -1       0       0
200110182144     0.166500       0       0       0      -1       0       0
200110182145    0.0105000       0       0       0      -1       0       0
200110182151     0.166500       0       0       0      -1       0       0
200110182152    0.0105000       0       0       0      -1       0       0
200110182158     0.166500       0       0       0      -1       0       0
200110182159    0.0105000       0       0       0      -1       0       0
200110182205     0.166500       0       0       0      -1       0       0
200110182206    0.0105000       0       0       0      -1       0       0
200110182212     0.166500       0       0       0      -1       0       0
200110182213    0.0105000       0       0       0      -1       0       0
200110182221     0.166500       0       0       0      -1       0       0
200110182222    0.0105000       0       0       0      -1       0       0
200110182228     0.166500       0       0       0      -1       0       0
200110182229    0.0105000       0       0       0      -1       0       0
200110182235     0.166500       0       0       0      -1       0       0
200110182236    0.0105000       0       0       0      -1       0       0
200110182243    0.0105000       0       0       0      -1       0       0
200110182249     0.166500       0       0       0      -1       0       0
200110182250    0.0105000       0       0       0      -1       0       0
200110182256     0.166500       0       0       0      -1       0       0
200110182257    0.0105000       0       0       0      -1       0       0
200110182303     0.166500       0       0       0      -1       0       0
200110182304    0.0105000       0       0       0      -1       0       0
200110182310     0.166500       0       0       0      -1       0       0
200110182311    0.0105000       0       0       0      -1       0       0
200110182317     0.166500       0       0       0      -1       0       0
200110182318    0.0105000       0       0       0      -1       0       0
200110182324     0.166500       0       0       0      -1       0       0
200110182325    0.0105000       0       0       0      -1       0       0
200110182333     0.166500       0       0       0      -1       0       0
200110182334    0.0105000       0       0       0      -1       0       0
200110182340     0.166500       0       0       0      -1       0       0
200110182341    0.0105000       0       0       0      -1       0       0
200110182347     0.166500       0       0       0      -1       0       0
200110182348    0.0105000       0       0       0      -1       0       0
200110182354     0.166500       0       0       0      -1       0       0
200110182355    0.0105000       0       0       0      -1       0       0
200110190001     0.166500       0       0       0      -1       0       0
200110190002    0.0105000       0       0       0      -1       0       0
200110190008     0.166500       0       0       0      -1       0       0
200110190009    0.0105000       0       0       0      -1       0       0
200110190015     0.166500       0       0       0      -1       0       0
200110190016    0.0105000       0       0       0      -1       0       0
200110190022     0.166500       0       0       0      -1       0       0
200110190023    0.0105000       0       0       0      -1       0       0
200110190029     0.166500       0       0       0      -1       0       0
200110190030    0.0105000       0       0       0      -1       0       0
200110190036     0.166500       0       0       0      -1       0       0
200110190037    0.0105000       0       0       0      -1       0       0
200110190045     0.166500       0       0       0      -1       0       0
200110190046    0.0105000       0       0       0      -1       0       0
200110190052     0.166500       0       0       0      -1       0       0
200110190053    0.0105000       0       0       0      -1       0       0
200110190059     0.166500       0       0       0      -1       0       0
200110190100    0.0105000       0       0       0      -1       0       0
200110190106     0.166500       0       0       0      -1       0       0
200110190107    0.0105000       0       0       0      -1       0       0
200110190113     0.166500       0       0       0      -1       0       0
200110190114    0.0105000       0       0       0      -1       0       0
200110190120     0.166500       0       0       0      -1       0       0
200110190121    0.0105000       0       0       0      -1       0       0
200110190127     0.166500       0       0       0      -1       0       0
200110190128    0.0105000       0       0       0      -1       0       0
200110190134     0.166500       0       0       0      -1       0       0
200110190135    0.0105000       0       0       0      -1       0       0
200110190141     0.166500       0       0       0      -1       0       0
200110190142    0.0105000       0       0       0      -1       0       0
200110190148     0.166500       0       0       0      -1       0       0
200110190149    0.0105000       0       0       0      -1       0       0
200110190157     0.166500       0       0       0      -1       0       0
200110190158    0.0105000       0       0       0      -1       0       0
200110190204     0.166500       0       0       0      -1       0       0
200110190205    0.0105000       0       0       0      -1       0       0
200110190211     0.166500       0       0       0      -1       0       0
200110190212    0.0105000       0       0       0      -1       0       0
200110190218     0.166500       0       0       0      -1       0       0
200110190219    0.0105000       0       0       0      -1       0       0
200110190225     0.166500       0       0       0      -1       0       0
200110190226    0.0105000       0       0       0      -1       0       0
200110190232     0.166500       0       0       0      -1       0       0
200110190233    0.0105000       0       0       0      -1       0       0
200110190239     0.166500       0       0       0      -1       0       0
200110190240    0.0105000       0       0       0      -1       0       0
200110190246     0.166500       0       0       0      -1       0       0
200110190247    0.0105000       0       0       0      -1       0       0
200110190253     0.166500       0       0       0      -1       0       0
200110190254    0.0105000       0       0       0      -1       0       0
200110190300     0.166500       0       0       0      -1       0       0
200110190301    0.0105000       0       0       0      -1       0       0
200110190309     0.166500       0       0       0      -1       0       0
200110190310    0.0105000       0       0       0      -1       0       0
200110190316     0.166500       0       0       0      -1       0       0
200110190317    0.0105000       0       0       0      -1       0       0
200110190323     0.166500       0       0       0      -1       0       0
200110190324    0.0105000       0       0       0      -1       0       0
200110190330     0.166500       0       0       0      -1       0       0
200110190331    0.0105000       0       0       0      -1       0       0
200110190337     0.166500       0       0       0      -1       0       0
200110190338    0.0105000       0       0       0      -1       0       0
200110190344     0.166500       0       0       0      -1       0       0
200110190345    0.0105000       0       0       0      -1       0       0
200110190351     0.166500       0       0       0      -1       0       0
200110190352    0.0105000       0       0       0      -1       0       0
200110190358     0.166500       0       0       0      -1       0       0
200110190359    0.0105000       0       0       0      -1       0       0
200110190405     0.166500       0       0       0      -1       0       0
200110190406    0.0105000       0       0       0      -1       0       0
200110190412     0.166500       0       0       0      -1       0       0
200110190413    0.0105000       0       0       0      -1       0       0
200110190421     0.166500       0       0       0      -1       0       0
200110190422    0.0105000       0       0       0      -1       0       0
200110190428     0.166500       0       0       0      -1       0       0
200110190429    0.0105000       0       0       0      -1       0       0
200110190435     0.166500       0       0       0      -1       0       0
200110190436    0.0105000       0       0       0      -1       0       0
200110190442     0.166500       0       0       0      -1       0       0
200110190443    0.0105000       0       0       0      -1       0       0
200110190449     0.166500       0       0       0      -1       0       0
200110190450    0.0105000       0       0       0      -1       0       0
200110190456     0.166500       0       0       0      -1       0       0
200110190457    0.0105000       0       0       0      -1       0       0
200110190503     0.166500       0       0       0      -1       0       0
200110190504    0.0105000       0       0       0      -1       0       0
200110190510     0.166500       0       0       0      -1       0       0
200110190511    0.0105000       0       0       0      -1       0       0
200110190517     0.166500       0       0       0      -1       0       0
200110190518    0.0105000       0       0       0      -1       0       0
200110190524     0.166500       0       0       0      -1       0       0
200110190525    0.0105000       0       0       0      -1       0       0
200110190533     0.166500       0       0       0      -1       0       0
200110190534    0.0105000       0       0       0      -1       0       0
200110190540     0.166500       0       0       0      -1       0       0
200110190541    0.0105000       0       0       0      -1       0       0
200110190547     0.166500       0       0       0      -1       0       0
200110190548    0.0105000       0       0       0      -1       0       0
200110190554     0.166500       0       0       0      -1       0       0
200110190555    0.0105000       0       0       0      -1       0       0
200110190601     0.166500       0       0       0      -1       0       0
200110190602    0.0105000       0       0       0      -1       0       0
200110190608     0.166500       0       0       0      -1       0       0
200110190609    0.0105000       0       0       0      -1       0       0
200110190615     0.166500       0       0       0      -1       0       0
200110190616    0.0105000       0       0       0      -1       0       0
200110190622     0.166500       0       0       0      -1       0       0
200110190623    0.0105000       0       0       0      -1       0       0
200110190629     0.166500       0       0       0      -1       0       0
200110190630    0.0105000       0       0       0      -1       0       0
200110190636     0.166500       0       0       0      -1       0       0
200110190637    0.0105000       0       0       0      -1       0       0
200110190645     0.166500       0       0       0      -1       0       0
200110190646    0.0105000       0       0       0      -1       0       0
200110190652     0.166500       0       0       0      -1       0       0
200110190653    0.0105000       0       0       0      -1       0       0
200110190659     0.166500       0       0       0      -1       0       0
200110190700    0.0105000       0       0       0      -1       0       0
200110190706     0.166500       0       0       0      -1       0       0
200110190707    0.0105000       0       0       0      -1       0       0
200110190713     0.166500       0       0       0      -1       0       0
200110190714    0.0105000       0       0       0      -1       0       0
200110190720     0.166500       0       0       0      -1       0       0
200110190721    0.0105000       0       0       0      -1       0       0
200110190727     0.166500       0       0       0      -1       0       0
200110190728    0.0105000       0       0       0      -1       0       0
200110190734     0.166500       0       0       0      -1       0       0
200110190735    0.0105000       0       0       0      -1       0       0
200110190741     0.166500       0       0       0      -1       0       0
200110190742    0.0105000       0       0       0      -1       0       0
200110190748     0.166500       0       0       0      -1       0       0
200110190749    0.0105000       0       0       0      -1       0       0
200110190757     0.166500       0       0       0      -1       0       0
200110190758    0.0105000       0       0       0      -1       0       0
200110190804     0.166500       0       0       0      -1       0       0
200110190805    0.0105000       0       0       0      -1       0       0
200110190811     0.166500       0       0       0      -1       0       0
200110190812    0.0105000       0       0       0      -1       0       0
200110190818     0.166500       0       0       0      -1       0       0
200110190819    0.0105000       0       0       0      -1       0       0
200110190825     0.166500       0       0       0      -1       0       0
200110190826    0.0105000       0       0       0      -1       0       0
200110190832     0.166500       0       0       0      -1       0       0
200110190833    0.0105000       0       0       0      -1       0       0
200110190839     0.166500       0       0       0      -1       0       0
200110190840    0.0105000       0       0       0      -1       0       0
200110190846     0.166500       0       0       0      -1       0       0
200110190847    0.0105000       0       0       0      -1       0       0
200110190853     0.166500       0       0       0      -1       0       0
200110190854    0.0105000       0       0       0      -1       0       0
200110190900     0.166500       0       0       0      -1       0       0
200110190901    0.0105000       0       0       0      -1       0       0
200110190909     0.166500       0       0       0      -1       0       0
200110190910    0.0105000       0       0       0      -1       0       0
200110190916     0.166500       0       0       0      -1       0       0
200110190917    0.0105000       0       0       0      -1       0       0
200110190923     0.166500       0       0       0      -1       0       0
200110190924    0.0105000       0       0       0      -1       0       0
200110190930     0.166500       0       0       0      -1       0       0
200110190931    0.0105000       0       0       0      -1       0       0
200110190937     0.166500       0       0       0      -1       0       0
200110190938    0.0105000       0       0       0      -1       0       0
200110190944     0.166500       0       0       0      -1       0       0
200110190945    0.0105000       0       0       0      -1       0       0
200110190951     0.166500       0       0       0      -1       0       0
200110190952    0.0105000       0       0       0      -1       0       0
200110190958     0.166500       0       0       0      -1       0       0
200110190959    0.0105000       0       0       0      -1       0       0
200110191005     0.166500       0       0       0      -1       0       0
200110191006    0.0105000       0       0       0      -1       0       0
200110191012     0.166500       0       0       0      -1       0       0
200110191013    0.0105000       0       0       0      -1       0       0
200110191020     0.166500       0       0       0      -1       0       0
200110191021    0.0105000       0       0       0      -1       0       0
200110191027     0.166500       0       0       0      -1       0       0
200110191028    0.0105000       0       0       0      -1       0       0
200110191034     0.166500       0       0       0      -1       0       0
200110191035    0.0105000       0       0       0      -1       0       0
200110191041     0.166500       0       0       0      -1       0       0
200110191042    0.0105000       0       0       0      -1       0       0
200110191048     0.166500       0       0       0      -1       0       0
200110191049    0.0105000       0       0       0      -1       0       0
200110191055     0.166500       0       0       0      -1       0       0
200110191056    0.0105000       0       0       0      -1       0       0
200110191102     0.166500       0       0       0      -1       0       0
200110191103    0.0105000       0       0       0      -1       0       0
200110191109     0.166500       0       0       0      -1       0       0
200110191110    0.0105000       0       0       0      -1       0       0
200110191116     0.166500       0       0       0      -1       0       0
200110191117    0.0105000       0       0       0      -1       0       0
200110191123     0.166500       0       0       0      -1       0       0
200110191124    0.0105000       0       0       0      -1       0       0
200110191132     0.166500       0       0       0      -1       0       0
200110191133    0.0105000       0       0       0      -1       0       0
200110191139     0.166500       0       0       0      -1       0       0
200110191140    0.0105000       0       0       0      -1       0       0
200110191146     0.166500       0       0       0      -1       0       0
200110191147    0.0105000       0       0       0      -1       0       0
200110191153     0.166500       0       0       0      -1       0       0
200110191154    0.0105000       0       0       0      -1       0       0
200110191200     0.166500       0       0       0      -1       0       0
200110191201    0.0105000       0       0       0      -1       0       0
200110191207     0.166500       0       0       0      -1       0       0
200110191208    0.0105000       0       0       0      -1       0       0
200110191214     0.166500       0       0       0      -1       0       0
200110191215    0.0105000       0       0       0      -1       0       0
200110191221     0.166500       0       0       0      -1       0       0
200110191222    0.0105000       0       0       0      -1       0       0
200110191228     0.166500       0       0       0      -1       0       0
200110191229    0.0105000       0       0       0      -1       0       0
200110191235     0.166500       0       0       0      -1       0       0
200110191236    0.0105000       0       0       0      -1       0       0
200110191244     0.166500       0       0       0      -1       0       0
200110191245    0.0105000       0       0       0      -1       0       0
200110191251     0.166500       0       0       0      -1       0       0
200110191252    0.0105000       0       0       0      -1       0       0
200110191258     0.166500       0       0       0      -1       0       0
200110191259    0.0105000       0       0       0      -1       0       0
200110191305     0.166500       0       0       0      -1       0       0
200110191306    0.0105000       0       0       0      -1       0       0
200110191312     0.166500       0       0       0      -1       0       0
200110191313    0.0105000       0       0       0      -1       0       0
200110191319     0.166500       0       0       0      -1       0       0
200110191320    0.0105000       0       0       0      -1       0       0
200110191326     0.166500       0       0       0      -1       0       0
200110191327    0.0105000       0       0       0      -1       0       0
200110191333     0.166500       0       0       0      -1       0       0
200110191334    0.0105000       0       0       0      -1       0       0
200110191340     0.166500       0       0       0      -1       0       0
200110191341    0.0105000       0       0       0      -1       0       0
200110191347     0.166500       0       0       0      -1       0       0
200110191348    0.0105000       0       0       0      -1       0       0
200110191356     0.166500       0       0       0      -1       0       0
200110191357    0.0105000       0       0       0      -1       0       0
200110191403     0.166500       0       0       0      -1       0       0
200110191404    0.0105000       0       0       0      -1       0       0
200110191410     0.166500       0       0       0      -1       0       0
200110191411    0.0105000       0       0       0      -1       0       0
200110191417     0.166500       0       0       0      -1       0       0
200110191418    0.0105000       0       0       0      -1       0       0
200110191424     0.166500       0       0       0      -1       0       0
200110191425    0.0105000       0       0       0      -1       0       0
200110191431     0.166500       0       0       0      -1       0       0
200110191432    0.0105000       0       0       0      -1       0       0
200110191438     0.166500       0       0       0      -1       0       0
200110191439    0.0105000       0       0       0      -1       0       0
200110191445     0.166500       0       0       0      -1       0       0
200110191446    0.0105000       0       0       0      -1       0       0
200110191452     0.166500       0       0       0      -1       0       0
200110191453    0.0105000       0       0       0      -1       0       0
200110191459     0.166500       0       0       0      -1       0       0
200110191500    0.0105000       0       0       0      -1       0       0
200110191508     0.166500       0       0       0      -1       0       0
200110191509    0.0105000       0       0       0      -1       0       0
200110191515     0.166500       0       0       0      -1       0       0
200110191516    0.0105000       0       0       0      -1       0       0
200110191522     0.166500       0       0       0      -1       0       0
200110191523    0.0105000       0       0       0      -1       0       0
200110191529     0.166500       0       0       0      -1       0       0
200110191530    0.0105000       0       0       0      -1       0       0
200110191536     0.166500       0       0       0      -1       0       0
200110191537    0.0105000       0       0       0      -1       0       0
200110191543     0.166500       0       0       0      -1       0       0
200110191544    0.0105000       0       0       0      -1       0       0
200110191550     0.166500       0       0       0      -1       0       0
200110191551    0.0105000       0       0       0      -1       0       0
200110191557     0.166500       0       0       0      -1       0       0
200110191558    0.0105000       0       0       0      -1       0       0
200110191604     0.166500       0       0       0      -1       0       0
200110191605    0.0105000       0       0       0      -1       0       0
200110191611     0.166500       0       0       0      -1       0       0
200110191612    0.0105000       0       0       0      -1       0       0
200110191620     0.166500       0       0       0      -1       0       0
200110191621    0.0105000       0       0       0      -1       0       0
200110191627     0.166500       0       0       0      -1       0       0
200110191628    0.0105000       0       0       0      -1       0       0
200110191634     0.166500       0       0       0      -1       0       0
200110191635    0.0105000       0       0       0      -1       0       0
200110191641     0.166500       0       0       0      -1       0       0
200110191642    0.0105000       0       0       0      -1       0       0
200110191648     0.166500       0       0       0      -1       0       0
200110191649    0.0105000       0       0       0      -1       0       0
200110191655     0.166500       0       0       0      -1       0       0
200110191656    0.0105000       0       0       0      -1       0       0
200110191702     0.166500       0       0       0      -1       0       0
200110191703    0.0105000       0       0       0      -1       0       0
200110191709     0.166500       0       0       0      -1       0       0
200110191710    0.0105000       0       0       0      -1       0       0
200110191716     0.166500       0       0       0      -1       0       0
200110191717    0.0105000       0       0       0      -1       0       0
200110191723     0.166500       0       0       0      -1       0       0
200110191724    0.0105000       0       0       0      -1       0       0
200110191732     0.166500       0       0       0      -1       0       0
200110191733    0.0105000       0       0       0      -1       0       0
200110191739     0.166500       0       0       0      -1       0       0
200110191740    0.0105000       0       0       0      -1       0       0
200110191746     0.166500       0       0       0      -1       0       0
200110191747    0.0105000       0       0       0      -1       0       0
200110191753     0.166500       0       0       0      -1       0       0
200110191754    0.0105000       0       0       0      -1       0       0
200110191800     0.166500       0       0       0      -1       0       0
200110191801    0.0105000       0       0       0      -1       0       0
200110191807     0.166500       0       0       0      -1       0       0
200110191808    0.0105000       0       0       0      -1       0       0
200110191814     0.166500       0       0       0      -1       0       0
200110191815    0.0105000       0       0       0      -1       0       0
200110191821     0.166500       0       0       0      -1       0       0
200110191822    0.0105000       0       0       0      -1       0       0
200110191828     0.166500       0       0       0      -1       0       0
200110191829    0.0105000       0       0       0      -1       0       0
200110191835     0.166500       0       0       0      -1       0       0
200110191836    0.0105000       0       0       0      -1       0       0
200110191844     0.166500       0       0       0      -1       0       0
200110191845    0.0105000       0       0       0      -1       0       0
200110191851     0.166500       0       0       0      -1       0       0
200110191852    0.0105000       0       0       0      -1       0       0
200110191858     0.166500       0       0       0      -1       0       0
200110191859    0.0105000       0       0       0      -1       0       0
200110191905     0.166500       0       0       0      -1       0       0
200110191906    0.0105000       0       0       0      -1       0       0
200110191912     0.166500       0       0       0      -1       0       0
200110191913    0.0105000       0       0       0      -1       0       0
200110191919     0.166500       0       0       0      -1       0       0
200110191920    0.0105000       0       0       0      -1       0       0
200110191926     0.166500       0       0       0      -1       0       0
200110191927    0.0105000       0       0       0      -1       0       0
200110191933     0.166500       0       0       0      -1       0       0
200110191934    0.0105000       0       0       0      -1       0       0
200110191940     0.166500       0       0       0      -1       0       0
200110191941    0.0105000       0       0       0      -1       0       0
200110191947     0.166500       0       0       0      -1       0       0
200110191948    0.0105000       0       0       0      -1       0       0
200110191956     0.166500       0       0       0      -1       0       0
200110191957    0.0105000       0       0       0      -1       0       0
200110192003     0.166500       0       0       0      -1       0       0
200110192004    0.0105000       0       0       0      -1       0       0
200110192010     0.166500       0       0       0      -1       0       0
200110192011    0.0105000       0       0       0      -1       0       0
200110192017     0.166500       0       0       0      -1       0       0
200110192018    0.0105000       0       0       0      -1       0       0
200110192024     0.166500       0       0       0      -1       0       0
200110192025    0.0105000       0       0       0      -1       0       0
200110192031     0.166500       0       0       0      -1       0       0
200110192032    0.0105000       0       0       0      -1       0       0
200110192038     0.166500       0       0       0      -1       0       0
200110192039    0.0105000       0       0       0      -1       0       0
200110192045     0.166500       0       0       0      -1       0       0
200110192046    0.0105000       0       0       0      -1       0       0
200110192052     0.166500       0       0       0      -1       0       0
200110192053    0.0105000       0       0       0      -1       0       0
200110192059     0.166500       0       0       0      -1       0       0
200110192100    0.0105000       0       0       0      -1       0       0
200110192108     0.166500       0       0       0      -1       0       0
200110192109    0.0105000       0       0       0      -1       0       0
200110192115     0.166500       0       0       0      -1       0       0
200110192116    0.0105000       0       0       0      -1       0       0
200110192122     0.166500       0       0       0      -1       0       0
200110192123    0.0105000       0       0       0      -1       0       0
200110192129     0.166500       0       0       0      -1       0       0
200110192130    0.0105000       0       0       0      -1       0       0
200110192136     0.166500       0       0       0      -1       0       0
200110192137    0.0105000       0       0       0      -1       0       0
200110192143     0.166500       0       0       0      -1       0       0
200110192144    0.0105000       0       0       0      -1       0       0
200110192150     0.166500       0       0       0      -1       0       0
200110192151    0.0105000       0       0       0      -1       0       0
200110192157     0.166500       0       0       0      -1       0       0
200110192158    0.0105000       0       0       0      -1       0       0
200110192204     0.166500       0       0       0      -1       0       0
200110192205    0.0105000       0       0       0      -1       0       0
200110192211     0.166500       0       0       0      -1       0       0
200110192212    0.0105000       0       0       0      -1       0       0
200110192220     0.166500       0       0       0      -1       0       0
200110192221    0.0105000       0       0       0      -1       0       0
200110192227     0.166500       0       0       0      -1       0       0
200110192228    0.0105000       0       0       0      -1       0       0
200110192234     0.166500       0       0       0      -1       0       0
200110192235    0.0105000       0       0       0      -1       0       0
200110192241     0.166500       0       0       0      -1       0       0
200110192242    0.0105000       0       0       0      -1       0       0
200110192248     0.166500       0       0       0      -1       0       0
200110192249    0.0105000       0       0       0      -1       0       0
200110192255     0.166500       0       0       0      -1       0       0
200110192256    0.0105000       0       0       0      -1       0       0
200110192302     0.166500       0       0       0      -1       0       0
200110192303    0.0105000       0       0       0      -1       0       0
200110192309     0.166500       0       0       0      -1       0       0
200110192310    0.0105000       0       0       0      -1       0       0
200110192316     0.166500       0       0       0      -1       0       0
200110192317    0.0105000       0       0       0      -1       0       0
200110192323     0.166500       0       0       0      -1       0       0
200110192324    0.0105000       0       0       0      -1       0       0
200110192332     0.166500       0       0       0      -1       0       0
200110192333    0.0105000       0       0       0      -1       0       0
200110192339     0.166500       0       0       0      -1       0       0
200110192340    0.0105000       0       0       0      -1       0       0
200110192346     0.166500       0       0       0      -1       0       0
200110192347    0.0105000       0       0       0      -1       0       0
200110192353     0.166500       0       0       0      -1       0       0
200110192354    0.0105000       0       0       0      -1       0       0
200110220000     0.166500       0       0       0      -1       0       0
200110220001    0.0105000       0       0       0      -1       0       0
200110220007     0.166500       0       0       0      -1       0       0
200110220008    0.0105000       0       0       0      -1       0       0
200110220014     0.166500       0       0       0      -1       0       0
200110220015    0.0105000       0       0       0      -1       0       0
200110220021     0.166500       0       0       0      -1       0       0
200110220022    0.0105000       0       0       0      -1       0       0
200110220028     0.166500       0       0       0      -1       0       0
200110220029    0.0105000       0       0       0      -1       0       0
200110220035     0.166500       0       0       0      -1       0       0
200110220036    0.0105000       0       0       0      -1       0       0
200110220044     0.166500       0       0       0      -1       0       0
200110220045    0.0105000       0       0       0      -1       0       0
200110220051     0.166500       0       0       0      -1       0       0
200110220052    0.0105000       0       0       0      -1       0       0
200110220058     0.166500       0       0       0      -1       0       0
200110220059    0.0105000       0       0       0      -1       0       0
200110220105     0.166500       0       0       0      -1       0       0
